Name,Own rate,Bonus pieces,Total runs,Cycles,Positive outcomes,Negative outcomes,Average profit,Average balance,Average bonus balance,Best outcome,Worst outcome,Average invested,Average withdraw failures,Average bonus cancellations,Average bonus cancellation failures,Average bonuses lost,Average bonuses completed,Errors
MAX,0.95,15,100000,360,60567,39433,1976.1492081318802,15053.463847374665,77.31463923530627,7621.069750000002,-10639.024999999994,13000.0,0.23427,3.44014,0.0,52.77221610161663,190.5976962221153,0
MAX,0.95,16,100000,360,60608,39392,1987.2199794942685,15062.037149517737,74.81717002518742,7612.322002929686,-10773.751200195315,13000.0,1.20527,18.31069,0.0,49.53695684169719,188.20201645507814,0
MAX,0.95,17,100000,360,60383,39617,1957.0428888439894,15030.179112606646,73.13622377048443,7572.78155067403,-10465.721231188727,13000.0,1.10023,17.68074,0.0,49.305690024417174,193.79241152243998,0
MAX,0.95,18,100000,360,60588,39412,1988.175728099669,15059.334014739148,71.15828664708727,7605.595976080251,-10646.163364197531,13000.0,0.14954,2.6163,0.0,45.818602897731054,186.11406812504487,0
MAX,0.95,19,100000,360,60348,39652,1957.9796041664335,15027.740239285931,69.76063511347135,7601.845579986133,-10926.073193884611,13000.0,0.11666,2.16293,0.0,44.49523708296092,183.37426045012447,0
MAX,0.94,1,100000,360,61800,38200,2115.295828422963,15553.006807903173,437.7109794825837,7526.6175585560995,-10551.402250000006,13000.0,1.15061,1.15061,0.0,261.40313020981034,151.61536650005755,0
MAX,0.94,2,100000,360,62193,37807,2155.0529079054845,15550.215264939245,395.1623570403151,7608.344104247706,-10374.204500000009,13000.0,1.14616,2.29232,0.0,246.81304831082153,172.6840109999645,0
MAX,0.94,3,100000,360,61932,38068,2169.6586341698135,15497.716756611564,328.0581224489726,7665.383267387253,-10983.215749999996,13000.0,0.29953,0.89859,0.0,225.58802454177638,182.03715200003936,0
MAX,0.94,4,100000,360,61150,38850,2135.5235700162207,15392.554705375462,257.0311353556212,7689.751944469201,-11008.299999999997,13000.0,1.1494,4.5976,0.0,194.4426980664163,185.3228294999762,0
MAX,0.94,5,100000,360,61255,38745,2148.1492568700214,15362.400223367309,214.2509664985947,7708.853227343599,-10756.849999999993,13000.0,3.10374,15.5187,0.0,168.84101797349584,189.5397632400313,0
MAX,0.94,6,100000,360,61288,38712,2137.001453887918,15328.533163230355,191.53170935195305,7740.909269083888,-10656.349683749997,13000.0,0.30119,1.80714,0.0,148.69980009152297,190.89491849999496,0
MAX,0.94,7,100000,360,61094,38906,2109.8871572252183,15277.627085860784,167.73992863121984,7712.584815023598,-10665.585714285715,13000.0,1.0954,7.6678,0.0,132.73662547669593,192.62919425513883,0
MAX,0.94,8,100000,360,60787,39213,2100.494668402366,15248.834753195933,148.3400847982255,7721.430874164631,-10706.425148112503,13000.0,1.14988,9.19904,0.0,115.26450506602075,194.5784619374025,0
MAX,0.94,9,100000,360,60568,39432,2067.5524682855944,15204.966600707787,137.41413241819498,7708.637856814319,-10706.77116666668,13000.0,1.10497,9.94473,0.0,108.52846842333419,195.08741800004702,0
MAX,0.94,10,100000,360,60727,39273,2094.96866130747,15223.631206608117,128.6625452955096,7690.066676026629,-10762.754000000004,13000.0,4.13117,41.29459,0.0,98.38369111235532,193.7097486899091,0
MAX,0.94,11,100000,360,60541,39459,2067.385029764972,15189.061348606832,121.67631883121163,7698.124822605176,-10370.886363636366,13000.0,1.06549,11.71453,0.0,90.97005358686481,195.4606578471459,0
MAX,0.94,12,100000,360,60550,39450,2064.3027937238603,15178.801911602906,114.49911787078584,7686.852055981952,-10755.800666666662,13000.0,3.17556,38.09826,0.0,83.8843027029459,194.48247712500472,0
MAX,0.94,13,100000,360,60296,39704,1988.9935943235082,15097.956821864507,108.96322752945703,7572.818134615387,-10811.154576923076,13000.0,2.08987,27.14427,0.0,76.92943017804518,193.81859292612444,0
MAX,0.94,14,100000,360,60328,39672,1984.9773771322505,15089.496402155388,104.51902502435246,7575.611500000003,-10753.24285714286,13000.0,1.14222,15.96879,0.0,73.26240000182466,195.02649540306814,0
MAX,0.94,15,100000,360,60636,39364,2006.2258271387068,15106.659787032717,100.43395990241385,7586.058449999997,-10829.436064999998,13000.0,0.19942,2.93175,0.0,69.46822466367962,196.31364044003848,0
MAX,0.94,16,100000,360,59999,40001,1925.357310102239,15023.312847263505,97.95553715137174,7499.920421874998,-10703.569249999997,13000.0,6.1945,99.08176,0.0,65.38240398362422,193.35655837494514,0
MAX,0.94,17,100000,360,59958,40042,1945.406099139472,15040.038182189224,94.63208304625911,7557.790735294118,-10851.717000000008,13000.0,3.29902,56.08334,0.0,62.20682192801645,193.8286766989826,0
MAX,0.94,18,100000,360,60543,39457,1997.6235150120954,15088.972271448734,91.3487564470112,7562.118958333347,-10786.863162083326,13000.0,2.17291,39.09281,0.0,59.50154336842922,194.43817797227942,0
MAX,0.94,19,100000,360,60295,39705,1978.03427504497,15067.674995958036,89.6407209178268,7559.004844868425,-10655.295654439062,13000.0,2.06044,38.11363,0.0,57.64891560377897,194.89660873127914,0
MAX,0.93,1,100000,360,60970,39030,1954.5817926695192,15504.578828873411,549.9970361994326,7200.720312402922,-10655.875693377091,13000.0,1.04083,1.04083,0.0,321.69780394122193,146.92475349997753,0
MAX,0.93,2,100000,360,61773,38227,2068.3153050225615,15584.776233073459,516.4609280575366,7390.738335282404,-10898.276016803646,13000.0,1.03744,2.07488,0.0,312.0694731801779,166.38437374996235,0
MAX,0.93,3,100000,360,62694,37306,2186.6231597314286,15562.537628892862,375.91446915697554,7593.741142264738,-10721.079251041676,13000.0,1.11603,3.34809,0.0,267.4934438830961,179.214464916669,0
MAX,0.93,4,100000,360,61742,38258,2122.8466080166895,15417.654050421264,294.80744241241285,7619.081246687252,-10885.617714610675,13000.0,1.03823,4.15292,0.0,230.81454855152265,183.84619203123074,0
MAX,0.93,5,100000,360,61441,38559,2155.000305208396,15417.325911432357,262.32560621718096,7712.187778632502,-10604.791426250002,13000.0,1.09891,5.49455,0.0,205.10375693878825,188.55487755986385,0
